Experiment_id,Temperature,Model,Initial_cost,Orientation_price,Buyer,Answers,Obs.,Configuration,Original,Original_count
TU_1_3_1_1,2.0,gpt-3.5-turbo,10,5,friend,"['$5', '$70', '$5', '$5', '$5', 'None,', '$10', '$5', '$10', '$5', '$10', '$5', '$5', 'Antword', '$5', '$5', '$5', '$5', '=\n\n72', '$16', 'athanaim', 'I would', '$10', '$5', '$5', '$5', ""FirstResponder's"", '$5', '$5', '$5', 'Giveaway', '$10', '$5', '$17', '$5', '$5', '$5', '$5', '$ TOD', 'eg0', '$と', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', 'Seih', '$5', '$10', '$5', '$5', '$fe', '$5', '$5', '$5', '$10', '$1', '$10', '$ouble', '$\\$', 'I pay', 'η_freq', '$5', '1200', '$5', '$5', '10.', '$5', '$10', '$5', '$5', '$5', 'No information', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$\\text', '$8', '*Please', '$5', '$5', '$5']",79,9,"[0, 69, 23, 8]",26
TU_2_3_1_1,0.01,gpt-4-1106-preview,10,5,friend,"['$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5']",50,9,"[0, 69, 23, 8]",26
TU_2_3_1_1,0.5,gpt-4-1106-preview,10,5,friend,"['$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10']",50,9,"[0, 69, 23, 8]",26
TU_2_3_1_1,1.0,gpt-4-1106-preview,10,5,friend,"['$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$10', '$5', '$10', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$0', '$5', '$5', '$10', '$5', '$5', '$10', '$0', '$5']",50,9,"[0, 69, 23, 8]",26
TU_2_3_1_1,1.5,gpt-4-1106-preview,10,5,friend,"['$10', '$10', '$10', '$5', '$5', '$10', '$0', '$5', '$10', '$5', '$5', '$5', '$5', '$10', '$0', '$10', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$10', '$10', '$5', '$5', '$10', '$5', '$10', '$10', '$5', '$0', '$5', '$10', '$0', '$10', '$10', '$5', '$5', '$5', '$10', '$0', '$10', '$10', '$5', '$10', '$10', '$5']",50,9,"[0, 69, 23, 8]",26
TU_2_3_1_1,2.0,gpt-4-1106-preview,10,5,friend,"['$10', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$0', '$5', '$5', '$10', '$10', '$10', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$10', '$0', '$0', '$5', '$10', '$5', '$5', '$10', '$10', '$5', '$5', '$10', '$0', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$0', '$5', '$5', '$10', '$5', '$5']",50,9,"[0, 69, 23, 8]",26
TU_3_3_1_1,0.01,llama-2-70b,10,5,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,9,"[0, 69, 23, 8]",26
TU_3_3_1_1,0.5,llama-2-70b,10,5,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,9,"[0, 69, 23, 8]",26
TU_3_3_1_1,1.0,llama-2-70b,10,5,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,9,"[0, 69, 23, 8]",26
TU_3_3_1_1,1.5,llama-2-70b,10,5,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,9,"[0, 69, 23, 8]",26
TU_3_3_1_1,2.0,llama-2-70b,10,5,friend,"['I would ask for $15.', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$$25', '""$10""', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', ""Sure! Here's a response that meets"", '$10', '$10', ""Sure! I'd charge my friend $"", '$10', '$10', '$10', '$10', '$10', '$10', '$10', ""Sure! Here's my answer:"", '$10', '$10', '$10', '$$15.00\n\nThe', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",43,9,"[0, 69, 23, 8]",26
TU_1_3_1_2,0.01,gpt-3.5-turbo,10,5,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,10,"[0, 42, 46, 12]",26
TU_1_3_1_2,0.5,gpt-3.5-turbo,10,5,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,10,"[0, 42, 46, 12]",26
TU_1_3_1_2,1.0,gpt-3.5-turbo,10,5,stranger,"['$15', '$10', '$10', '$10', '$10', '$7', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,10,"[0, 42, 46, 12]",26
TU_1_3_1_2,1.5,gpt-3.5-turbo,10,5,stranger,"['$5', '$10', '$10', '$13', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$15', '$5', '$5', '$10', '$10', '$10', '$10', '$7', '$10', '$10', '$10', '$10', '$8', '$5', 'I would', '$10', '$5', '$15', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$6', '$10', '$10', '$10', '$15', 'I would', '$10', '$10', '$10', '$10', '$12', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '10.', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$20', '$10', '$10', '$20', '$10', '$10', '$10', '$20', '$\n10', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$20', '$10', '$5', '$10', '$5', '$5', '$10']",96,10,"[0, 42, 46, 12]",26
TU_1_3_1_2,2.0,gpt-3.5-turbo,10,5,stranger,"['Your asking', '$av', '$5', '$5', '10.', '$7', '$15', '$10', '$10', ""$']=$"", '$10', '$8', '$5', '$8', 'Fraz', '$¬', '$10', '$800', '$7', '$10', 'ACE Score', '$9', '$10', '$6', '$.Room', '$10', '$10', 'Whatever it', '$7', 'Decade', '$10', '$7', '(right\\xa', '$10', '$10', '$15', '$5', 'DK60', '$10', '$10', '$90', '$15', '$5', '$5', '$10', '$6', '7.', '$592', '$10', '$a downloads', '$10', '$5', '$Low', '$5', '$10', 'Answer:', '$10', '$10', '$10', '$18', '$10', '$5', '$5', 'In this', '$12', '$7', '$15', 'Think and', '$5', '$19', '$95', 'Cost Pou', 'Answered', '$10', 'Universalanguage', '$10', '$10', 'Question had', '$10', '10', '$40', '$5', '$8', '$10', '$10', '$5', '$15', 'version430', '$10', '$20', 'The single', '$15', '$10', '$5', '$10', '$10', '$12', '$10', '$5', '$10']",75,10,"[0, 42, 46, 12]",26
TU_2_3_1_2,0.01,gpt-4-1106-preview,10,5,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,10,"[0, 42, 46, 12]",26
TU_2_3_1_2,0.5,gpt-4-1106-preview,10,5,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,10,"[0, 42, 46, 12]",26
TU_2_3_1_2,1.0,gpt-4-1106-preview,10,5,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10']",50,10,"[0, 42, 46, 12]",26
TU_2_3_1_2,1.5,gpt-4-1106-preview,10,5,stranger,"['$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$5', '$10', '$10', '$5', '$5', '$10', '$10', '$10', '$10', '$10', '$10']",50,10,"[0, 42, 46, 12]",26
TU_2_3_1_2,2.0,gpt-4-1106-preview,10,5,stranger,"['$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$10', '$5', '$10']",50,10,"[0, 42, 46, 12]",26
TU_3_3_1_2,0.01,llama-2-70b,10,5,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 42, 46, 12]",26
TU_3_3_1_2,0.5,llama-2-70b,10,5,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 42, 46, 12]",26
TU_3_3_1_2,1.0,llama-2-70b,10,5,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 42, 46, 12]",26
TU_3_3_1_2,1.5,llama-2-70b,10,5,stranger,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,10,"[0, 42, 46, 12]",26
TU_3_3_1_2,2.0,llama-2-70b,10,5,stranger,"[""Sure! Here's the answer to the"", '$$10.00$$', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', 'I would ask for $15.', '$15', '$15', '$15', '$15', 'I would ask for $15.', '$15', 'I would ask for $15.', '$15', '$15', 'I would ask for $15.', '$15', '$15', '$15', '$15', 'I would ask for $15.', '$15', '$15', '$15', 'I would ask for $15.', '$15', '""$10""', '$15', '""$10""', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",40,10,"[0, 42, 46, 12]",26
TU_1_3_2_1,0.01,gpt-3.5-turbo,10,10,friend,"['$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5']",100,11,"[0, 15, 69, 15]",26
TU_1_3_2_1,0.5,gpt-3.5-turbo,10,10,friend,"['$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5']",100,11,"[0, 15, 69, 15]",26
TU_1_3_2_1,1.0,gpt-3.5-turbo,10,10,friend,"['$5', '$10', '$10', '$5', '$10', '$10', '$10', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$10', '$5', '$10', '$5', '$10', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$10', '$10', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$10', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$5', '$10']",100,11,"[0, 15, 69, 15]",26
TU_1_3_2_1,1.5,gpt-3.5-turbo,10,10,friend,"['$5', '$5', '$5', '$10', '$5', '$10', '$10', '$5', 'give the', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$10', '$5', '$5', '$10', '$5', 'I would', '$7', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$10', '$10', '$5', '$5', '$10', '$10', '$5', '$10', '$10', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$10', '$10', '$5', 'Request $', '$10', '$5', '$5', '$5', '$10', '$10', '$10', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', ""I'd"", '+$10', '$10', '$5', '$5', '$5', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$10', '$10', '$5', '10-', '$5', '$10', '$5', '$10']",94,11,"[0, 15, 69, 15]",26
TU_1_3_2_1,2.0,gpt-3.5-turbo,10,10,friend,"['$10', '$10', '$""+', '$5', '', '502.', '$10', '$5', '$10', '$5', 'City economic', '$10', '$5', '$5', '$10', '$5', '$10', '$5', '$5', '$10', '$10', '$])', '$10', 'Ask for', '$Not', '$10', '$10', '$0', 'Absent other', '$5', '$10', 'Typically', '$10', 'PhTr', '$10', '$7', '$5', '$10', '10.', '$5', '$10', '$6', 'I guess', '$5', '$5', '$5', '$5', '$5', '$10', '$10', '$5', '$5', '$5', '$5', '$5', '$5', '$10', '$5', '$5', '$10', '$10', '$10', '$11', '$5', '$12', 'As judgment', '$10', '$5', '::$10', '$15', '$5', '$5', '$5', '$5', '$10', '$10', '$8', '$5', '$5', '$5', '$5', '$10', '$ Maple', 'Single answer', '$7', '51228', '$10', '$5', '<$10', '$10', '$5', '$0', '$5', '$5', '$5', '$5', 'MomDr', '10.', '$10', '$10']",80,11,"[0, 15, 69, 15]",26
TU_2_3_2_1,0.01,gpt-4-1106-preview,10,10,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,11,"[0, 15, 69, 15]",26
TU_2_3_2_1,0.5,gpt-4-1106-preview,10,10,friend,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",50,11,"[0, 15, 69, 15]",26
TU_2_3_2_1,1.0,gpt-4-1106-preview,10,10,friend,"['$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$0', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$0', '$10', '$10']",50,11,"[0, 15, 69, 15]",26
TU_2_3_2_1,1.5,gpt-4-1106-preview,10,10,friend,"['$5', '$10', '$10', '$5', '$10', '$5', '$10', '$10', '$5', '$5', '$10', '$10', '$10', '$0', '$5', '$10', '$10', '$5', '$5', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$5', '$10', '$5', '$5', '$10', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$0', '$10']",50,11,"[0, 15, 69, 15]",26
TU_2_3_2_1,2.0,gpt-4-1106-preview,10,10,friend,"['$5', '$5', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '5.', '$5', '$5', '$10', '$5', '$10', '$0', '$5', '$5', '$0', '$10', '$5', '$5', '$10', '$5', '$10', '$10', '$0', '$10', '$10', '$10', '$5', '$10', '$5', '$10', '$5', '$5', '$5', '$10', '$10', '$5', '$0', '$10', '$10', '$10', '$10', '$10', '$5']",49,11,"[0, 15, 69, 15]",26
TU_3_3_2_1,0.01,llama-2-70b,10,10,friend,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,11,"[0, 15, 69, 15]",26
TU_3_3_2_1,0.5,llama-2-70b,10,10,friend,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,11,"[0, 15, 69, 15]",26
TU_3_3_2_1,1.0,llama-2-70b,10,10,friend,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,11,"[0, 15, 69, 15]",26
TU_3_3_2_1,1.5,llama-2-70b,10,10,friend,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15']",50,11,"[0, 15, 69, 15]",26
TU_3_3_2_1,2.0,llama-2-70b,10,10,friend,"['$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$$15', '$$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$15', '$$15']",47,11,"[0, 15, 69, 15]",26
TU_1_3_2_2,0.01,gpt-3.5-turbo,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,12,"[0, 0, 73, 27]",26
TU_1_3_2_2,0.5,gpt-3.5-turbo,10,10,stranger,"['$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10', '$10']",100,12,"[0, 0, 73, 27]",26
